associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera americana,ind-0046401,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,1750.0,united states,usa,franklin,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1921-05-29,2021-12-17T14:42:25.629739+00:00,0.30434782608695654,,,,,,150d31e3818d056c13d5c779a9f889d10aab77d9,saxifragaceae,,"['dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 39.349755, 'lon': -85.269272}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,elisabeth myer woods about 5 miles northwest of batesville,,,,ec648125-929e-4788-b2e4-a2f63e930ceb,,,,,3b732cff-1475-4690-966e-afc4fcab4d58,saxifragales,tracheophyta,"['0dab1fc7-ca99-456b-9985-76edbac003e0\\\\3b732cff-1475-4690-966e-afc4fcab4d58', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367453', 'urn:uuid:3b732cff-1475-4690-966e-afc4fcab4d58']",34138,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,149,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936",f0b5ffb3-fdab-4b82-8925-34a50f0ec404,may 29 1921,,,,Heuchera americana var. brevipetala,-85.269272,39.349755
,,preservedspecimen,,heuchera americana,ind-0046404,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,1230.0,united states,usa,harrison,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1922-05-10,2021-12-17T14:42:25.629739+00:00,0.30434782608695654,,,,,,a5acc1b7bfb43fd23787f82e015c837dc1586182,saxifragaceae,,"['dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 38.12735, 'lon': -85.922148}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,base of the elisabeth hill about 3 miles east of elisabeth,,,,d64b0deb-922d-47c4-9862-627c13b73e9a,,,,,74201b45-efb5-4957-bf16-b675eb13ff4a,saxifragales,tracheophyta,"['urn:uuid:74201b45-efb5-4957-bf16-b675eb13ff4a', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\74201b45-efb5-4957-bf16-b675eb13ff4a', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367715']",35522,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,130,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936",2a4708a3-8b0f-4ab5-a6ca-d6a31a98ce17,may 10 1922,,,,Heuchera americana var. brevipetala,-85.922148,38.12735
,,preservedspecimen,,heuchera americana,ind-0046411,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,400.0,united states,usa,jennings,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1918-05-11,2021-12-17T14:42:25.629739+00:00,0.2898550724637681,,,,,,96c2bcc240ef93cdc63c00a11cb9129da7305844,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 38.994043, 'lon': -85.604789}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,muscatatuck river about 0.75 miles northeast of vernon,,,,b0f762c7-5c78-43e8-a3ee-5598ee51355e,,,,,5a922747-bc49-4f94-ba39-2896b6725694,saxifragales,tracheophyta,"['urn:uuid:5a922747-bc49-4f94-ba39-2896b6725694', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\5a922747-bc49-4f94-ba39-2896b6725694', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367691']",24713,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,131,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936.",b756fcab-f5fc-427a-bac7-41841fd9e9f2,may 11 1918,,,,Heuchera americana var. brevipetala,-85.604789,38.994043
,,preservedspecimen,,heuchera americana,ind-0046397,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,500.0,united states,usa,daviess,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1923-06-04,2021-12-17T14:42:25.629739+00:00,0.2898550724637681,,,,,,17af98d585f32be569e26ae2a768c95a282744e9,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 38.581569, 'lon': -87.063956}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,john kehoe woods 1.5 miles northeast of glendale,,,,66e8f78c-f7fb-4b8c-a3df-44b4e5cae710,,,,,54ce8e41-75fb-4dbe-a7ae-fa9dec0b1036,saxifragales,tracheophyta,"['0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367457', 'urn:uuid:54ce8e41-75fb-4dbe-a7ae-fa9dec0b1036', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\54ce8e41-75fb-4dbe-a7ae-fa9dec0b1036']",38654,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,155,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936.",20ca92f5-a319-4ead-9278-0bd6410226b5,june 4 1923,,,,Heuchera americana var. brevipetala,-87.063956,38.581569
,,preservedspecimen,,heuchera americana,ind-0046398,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,stella deam,,,north america,1125.0,united states,usa,decatur,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1912-05-26,2021-12-17T14:42:25.629739+00:00,0.30434782608695654,,,,,,dc769f423c078f3bb349ab4148ccb548c5e71e95,saxifragaceae,,"['dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 39.432028, 'lon': -85.564633}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,flat rock river about 1 mile above st. paul,,,,6e00d95d-2611-4104-b1e1-0773ffb0b740,,,,,c9afe7fe-cf60-486f-aa71-b224a3088b1c,saxifragales,tracheophyta,"['urn:uuid:c9afe7fe-cf60-486f-aa71-b224a3088b1c', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367456', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\c9afe7fe-cf60-486f-aa71-b224a3088b1c']",10727,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,147,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936.",7db05dcf-69bc-49bf-a55a-ec6887c2d942,may 26 1912,,,,Heuchera americana var. brevipetala,-85.564633,39.432028
,,preservedspecimen,,heuchera americana,ind-0046464,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,750.0,united states,usa,wabash,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1922-05-27,2021-12-17T14:42:25.629739+00:00,0.30434782608695654,,,,,,116e70a4d5a8638b0385dc9060459395337fdc07,saxifragaceae,,"['dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 40.672653, 'lon': -85.842558}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,bank of mississinewa river 1 mile northwest of somerset [this river was dammed in 1962 and is now a lake; this locailty is now underwater],,,,f6740f0e-fdb3-446c-9f72-22c1373bc29f,,,,,d471f049-755f-4c8b-b0d2-5b317fdcbbf0,saxifragales,tracheophyta,"['0dab1fc7-ca99-456b-9985-76edbac003e0\\\\d471f049-755f-4c8b-b0d2-5b317fdcbbf0', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367816', 'urn:uuid:d471f049-755f-4c8b-b0d2-5b317fdcbbf0']",36233a,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,147,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936.",4021cd4b-60bb-4c30-b718-d935a0c2fce7,may 27 1922,,,,Heuchera americana var. brevipetala,-85.842558,40.672653
,,preservedspecimen,,heuchera americana,ind-0046448,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,1000.0,united states,usa,jefferson,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1911-05-28,2021-12-17T14:42:25.629739+00:00,0.2898550724637681,,,,,,919bcf13eaec1fae052f81a50d166e13d6f7c325,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 38.748461, 'lon': -85.393063}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,rocky slopes between madison and north madison,,,,fe258c20-e855-48e7-8723-3b21db6433cc,,,,,b6de2ebf-8b69-4bb7-9a0c-21fd3cd385a5,saxifragales,tracheophyta,"['0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367763', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\b6de2ebf-8b69-4bb7-9a0c-21fd3cd385a5', 'urn:uuid:b6de2ebf-8b69-4bb7-9a0c-21fd3cd385a5']",8506,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,148,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936.",1b7b5aa6-8137-4ac8-9a0d-1300de6ab0d3,may 28 1911,,,,Heuchera americana var. brevipetala,-85.393063,38.748461
,,preservedspecimen,,heuchera americana,ind-0046407,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,450.0,united states,usa,jackson,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1922-05-19,2021-12-17T14:42:25.629739+00:00,0.30434782608695654,,,,,,61b68acdadaa5306305ced7d5620116ddbbe38db,saxifragaceae,,"['dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 38.814868, 'lon': -86.18563}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,1 mile southwest of medora,,,,92bc2a39-fa56-4848-8472-765b3408c109,,,,,9b0539ae-cb78-4b52-b61e-13ce6d2c0c75,saxifragales,tracheophyta,"['urn:uuid:9b0539ae-cb78-4b52-b61e-13ce6d2c0c75', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\9b0539ae-cb78-4b52-b61e-13ce6d2c0c75', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367706']",35740,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,139,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936",edf85578-be76-4a56-9db5-926cc07c2de7,may 19 1922,,,,Heuchera americana var. brevipetala,-86.18563,38.814868
,,preservedspecimen,,heuchera americana,ind-0046474,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,g. b. ashcroft,,,north america,1000.0,united states,usa,medina,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1897-05-00,2021-12-17T14:42:25.629739+00:00,0.2898550724637681,,,,,,e4333b93ba456b9f0a88d244461bded6a4081b27,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 41.217343, 'lon': -81.698953}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,hinckley ledges,,,,c96287bf-72e3-4dad-a64a-2290cef255ae,,,,,17a047a1-4677-4369-ac30-7388364373a7,saxifragales,tracheophyta,"['0dab1fc7-ca99-456b-9985-76edbac003e0\\\\17a047a1-4677-4369-ac30-7388364373a7', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10372025', 'urn:uuid:17a047a1-4677-4369-ac30-7388364373a7']",s.n.,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,134,ohio,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936.",d8873199-5ead-4e0d-9c7e-f5c7e62a2640,may 1897,,,,Heuchera americana var. brevipetala,-81.698953,41.217343
,,preservedspecimen,,heuchera americana,cm049904,magnoliopsida,botany,a3883acd-bc7d-40f2-a6e4-372a3435e5d1,,"jennings, o.e.",,,north america,3061.0,united states,usa,butler,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1941-06-28,2021-12-17T13:23:26.487030+00:00,0.30434782608695654,,,,,,dac045b3259579e5f3bfcecf5818ef67ffc4b04b,saxifragaceae,,"['dwc_multimedia_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 41.00881, 'lon': -80.08447}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,cm,,,plantae,,,,,,,1.5 mi w of west liberty,,,,317adb13-b6ef-40b5-b660-5ab8d17aeaa7,,,,,f1f266d1-4336-47ef-aa05-b3f0c77e2496,saxifragales,tracheophyta,"['urn:uuid:dfb8d310-95a3-4fd6-82d1-08d5deb2a850', 'db6c3db9-1e6d-4def-af29-33aa0339bfa9\\\\12213805', 'db6c3db9-1e6d-4def-af29-33aa0339bfa9\\\\f1f266d1-4336-47ef-aa05-b3f0c77e2496']",s.n.,db6c3db9-1e6d-4def-af29-33aa0339bfa9,heuchera americana var. brevipetala,americana,179,pennsylvania,7412817,doubtful,species,,ee484f2e-3b9c-47c7-b324-cd8c161f52af,28 jun 1941,,,,Heuchera americana var. brevipetala,-80.08447,41.00881
,,preservedspecimen,,heuchera americana,ind-0046435,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,750.0,united states,usa,floyd,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1913-06-08,2021-12-17T14:42:25.629739+00:00,0.2898550724637681,,,,,,ee61cc8fed54edd89e7c11308312e052a1fbc5e0,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 38.321587, 'lon': -85.857684}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,wooded knob about 2.5 miles northwest of new albany,,,,2dc2384c-eb1f-4552-b941-2590a8786dd3,,,,,9ecb5dcd-5bc0-414c-9a35-1189ace7af06,saxifragales,tracheophyta,"['urn:uuid:9ecb5dcd-5bc0-414c-9a35-1189ace7af06', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\9ecb5dcd-5bc0-414c-9a35-1189ace7af06', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367591']",13233,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,159,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936.",051627c6-6fa2-440f-af1b-8373e28c8936,june 8 1913,,,,Heuchera americana var. brevipetala,-85.857684,38.321587
,,preservedspecimen,,heuchera americana,ind-0046392,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,3000.0,united states,usa,brown,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1910-05-21,2021-12-17T14:42:25.629739+00:00,0.2898550724637681,,,,,,959270b586bb5b3fed6d915d8e78e0671d55aaed,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 39.235616, 'lon': -86.277748}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,between helmsburg and nashville,,,,52319fbc-2087-411a-9260-83b53823f72e,,,,,713db2b7-5a16-4fce-a780-fccfad50c6f2,saxifragales,tracheophyta,"['0dab1fc7-ca99-456b-9985-76edbac003e0\\\\713db2b7-5a16-4fce-a780-fccfad50c6f2', 'urn:uuid:713db2b7-5a16-4fce-a780-fccfad50c6f2', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367462']",6390,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,141,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936.",1f6a9127-2e7d-473b-bf20-8afa5b851e50,may 21 1910,,,,Heuchera americana var. brevipetala,-86.277748,39.235616
,,preservedspecimen,,heuchera americana,ind-0046423,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,600.0,united states,usa,owen,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1912-06-08,2021-12-17T14:42:25.629739+00:00,0.2898550724637681,,,,,,a36ab35d58bb8e6767eaa683b4817d4572a83676,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 39.286362, 'lon': -86.71384}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,mccormack creek about 3 miles east of spencer,,,,0803b414-d8f3-474a-ba8d-fab2c84f33c0,,,,,881f83e9-14cd-462c-a8cd-05c7f215d56a,saxifragales,tracheophyta,"['0dab1fc7-ca99-456b-9985-76edbac003e0\\\\881f83e9-14cd-462c-a8cd-05c7f215d56a', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367640', 'urn:uuid:881f83e9-14cd-462c-a8cd-05c7f215d56a']",11031,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,160,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936",17da3f2b-db62-461b-9e72-75b39c46f9d1,june 8 1912,,,,Heuchera americana var. brevipetala,-86.71384,39.286362
,,preservedspecimen,,heuchera americana,ind-0046406,magnoliopsida,,28be2df2-5062-4277-a5d8-fdd890b9b10b,,charles c. deam,,,north america,585.0,united states,usa,huntington,046bbc50-cae2-47ff-aa43-729fbf53f7c5,1932-06-09,2021-12-17T14:42:25.629739+00:00,0.30434782608695654,,,,,,2371b58d9f02731e71e9a348d5a61fcb3152512f,saxifragaceae,,"['dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'dwc_phylum_replaced', 'gbif_canonicalname_added', 'dwc_taxonremarks_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_class_added']",,heuchera,,"{'lat': 40.746021, 'lon': -85.512432}",,true,true,plantae|magnoliophyta|eudicots|core eudicots|saxifragales|saxifragaceae|heuchera|heuchera americana,,,brevipetala,ind,,,plantae,,,,,,,salamonie river in a woods in sec. 33 about 2.5 miles east of mt. etna,,,,1b9cee16-71db-4635-8808-88231779ea4f,,,,,a1e8383f-704d-456f-8480-f16fb0bd6010,saxifragales,tracheophyta,"['urn:uuid:a1e8383f-704d-456f-8480-f16fb0bd6010', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\10367709', '0dab1fc7-ca99-456b-9985-76edbac003e0\\\\a1e8383f-704d-456f-8480-f16fb0bd6010']",52070,0dab1fc7-ca99-456b-9985-76edbac003e0,heuchera americana var. brevipetala,americana,161,indiana,7412817,doubtful,species,"paratype for <i>heuchera americana</i> var. <i>brevipetala</i> rosend., butters & lakela in minnesota stud. pl. sci. 2: 57-58, 62-64. 1936",88e6f246-2540-49b3-b31e-cad739b801ed,june 9 1932,,,,Heuchera americana var. brevipetala,-85.512432,40.746021
