associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera,,magnoliopsida,dicots,,,anuja parikh,,,north america,1000.0,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,,2018-07-13T11:28:08.613961+00:00,0.2028985507246377,,,,,,ea52088cb6284df567edd91f1d036defdc0b06ba,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonrank_added', 'dwc_multimedia_added', 'dwc_phylum_added', 'dwc_scientificnameauthorship_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'dwc_datasetid_added', 'gbif_vernacularname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_taxonid_added', 'idigbio_isocountrycode_added', 'gbif_canonicalname_added', 'gbif_taxon_corrected', 'dwc_order_added', 'dwc_class_added']",,heuchera,,"{'lat': 34.21781, 'lon': -117.969}",,false,false,,,,,ucr,,,plantae,,,,,,,"upper glen canyon, 0.5 km north of monrovia peak, just south of rincon red box road, under powerlines",,,,,,,1460.0,,ucr-bps-238650,saxifragales,tracheophyta,['dd1b8c0b-280f-4cd3-979a-ad7464c5c9b5\\\\ucr-bps-238650'],3370,dd1b8c0b-280f-4cd3-979a-ad7464c5c9b5,heuchera caespitosa,,180,california,3032645,accepted,genus,,333098b8-6645-491b-ab63-e6b369d69399,,,,,Heuchera caespitosa,-117.969,34.21781
,,preservedspecimen,,heuchera caespitosa,120581,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,r. burgess; p. munro,,,north america,750.0,united states,usa,ventura,7ddf754f-d193-4cc9-b351-99906754a03b,1999-05-29,2021-11-03T11:54:56.893609+00:00,0.3188405797101449,,,,,,a348f22e9c4c0dd19ac89257917f57386bdbb83a,saxifragaceae,,"['dwc_datasetid_added', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.627, 'lon': -118.8785}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,"n side of white mtn, upper cobblestone trail,",,,,,,,1707.0,,d8890816-54b3-4375-b9c6-8f51c6aacdd8,saxifragales,tracheophyta,"['d7540872-1c53-48ac-a617-2d0739eadcbd\\\\d8890816-54b3-4375-b9c6-8f51c6aacdd8', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\140034', 'urn:uuid:3af4b0b5-7371-494c-a822-7219b320b1b3']",3350,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera caespitosa,caespitosa,149,california,3032649,accepted,species,,a05f9f86-5719-4ce6-a355-70c3dcf64b92,1999-5-29,,,,Heuchera caespitosa,-118.8785,34.627
,,preservedspecimen,,heuchera caespitosa,ucr0048362,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,"tim thomas; p.j. mackay, david clendenen",,,north america,,united states,usa,kern,7ddf754f-d193-4cc9-b351-99906754a03b,1998-11-07,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,2433817f6ac309ceaab2d2b783d1c3db3aa6c801,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.8615, 'lon': -118.94639}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"san emigdio ranch, upper tecuya canyon, in narrows",,,,88bbf53a-317a-41f6-89f7-566fbcc1dc61,,,1555.0,,ucr-bps-284908,saxifragales,tracheophyta,"['ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1701675', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-284908', 'urn:uuid:d493b382-c3d6-469a-a552-75fe325e087e']",2263,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,311,california,3032649,accepted,species,,50b35985-8341-4cc8-9c60-d6e8226cf9ef,1998-11-7,,,,Heuchera caespitosa,-118.94639,34.8615
,,preservedspecimen,,heuchera caespitosa,sbbg196110,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,r. burgess; p. munro,,,north america,1000.0,united states,usa,ventura,7ddf754f-d193-4cc9-b351-99906754a03b,1996-07-26,2021-11-03T11:54:56.893609+00:00,0.30434782608695654,,,,,,760c7fee0b06c42db7428ddbd5a2aee6b7bea410,saxifragaceae,,"['geopoint_low_precision', 'dwc_datasetid_added', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.527, 'lon': -119.18}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,"rose valley falls, base of upper falls",,,,40796ef7-b950-415a-8975-8dd0cf8ada0f,,,1067.0,,9aef55b5-78c0-4da5-8fa9-7062b3de5498,saxifragales,tracheophyta,"['urn:uuid:87f1cae9-4d9b-4081-a5eb-f265ab5ffbf4', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\9aef55b5-78c0-4da5-8fa9-7062b3de5498', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\109643']",2101,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera caespitosa,caespitosa,208,california,3032649,accepted,species,,fd4a06c1-51aa-4d65-91bc-e83a0e77626f,1996-7-26,,,,Heuchera caespitosa,-119.18,34.527
,,preservedspecimen,,heuchera caespitosa,2700,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,m. van rensselaer,,,north america,1000.0,united states,usa,ventura,7ddf754f-d193-4cc9-b351-99906754a03b,1938-05-15,2021-11-03T11:54:56.893609+00:00,0.2898550724637681,,,,,,60fc46f7155f539af1bfb5ac8a48425905564eae,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.5359, 'lon': -119.1836}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,rose canyon [valley],,,,,,,,,6b7b5dad-2c69-41ac-a8b5-0438f603ee1d,saxifragales,tracheophyta,"['urn:uuid:8945b6f9-326a-499d-b982-99532f06a222', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\86247', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\6b7b5dad-2c69-41ac-a8b5-0438f603ee1d']",,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera caespitosa,caespitosa,135,california,3032649,accepted,species,,1305e043-de98-4160-ac1a-65c1e42a8c04,1938-5-15,,,,Heuchera caespitosa,-119.1836,34.5359
,,preservedspecimen,,heuchera caespitosa,84007,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,e. r. blakley,,,north america,1000.0,united states,usa,ventura,7ddf754f-d193-4cc9-b351-99906754a03b,1987-05-24,2021-11-03T11:54:56.893609+00:00,0.3188405797101449,,,,,,a310ca6f0415b0253ece22b32cf550c0d01eff04,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.622986417097934, 'lon': -119.16194183766324}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,"cedar crk ridge, w of head of cedar crk",,,,,,,1981.0,,ad6f6581-7224-4f66-8a66-8bcfd1663362,saxifragales,tracheophyta,"['d7540872-1c53-48ac-a617-2d0739eadcbd\\\\ad6f6581-7224-4f66-8a66-8bcfd1663362', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\118780', 'urn:uuid:9a27e06e-0ce8-41d9-a9d4-fdb96c3ab1ee']",7377,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera caespitosa,caespitosa,144,california,3032649,accepted,species,,1811ec66-044f-4a04-adef-8ba4f751067e,1987-5-24,,,,Heuchera caespitosa,-119.16194183766324,34.622986417097934
,,preservedspecimen,,heuchera caespitosa,70489,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,r. hartwell,,,north america,1000.0,united states,usa,ventura,7ddf754f-d193-4cc9-b351-99906754a03b,1938-05-15,2021-11-03T11:54:56.893609+00:00,0.30434782608695654,,,,,,ef707bee8e201ba351da78d7af4c159af9219032,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.5302, 'lon': -119.1807}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,rose valley falls,,,,,,,1219.0,,ac5cc8e7-b9ec-48b4-acd3-c521938f58b4,saxifragales,tracheophyta,"['d7540872-1c53-48ac-a617-2d0739eadcbd\\\\118228', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\ac5cc8e7-b9ec-48b4-acd3-c521938f58b4', 'urn:uuid:d2c832a1-1ffe-49b2-9695-89c43698c6a0']",,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera caespitosa,caespitosa,135,california,3032649,accepted,species,,4d9b78dd-60f6-46a5-b30a-c4d32c88dbfa,1938-5-15,,,,Heuchera caespitosa,-119.1807,34.5302
,,preservedspecimen,,heuchera caespitosa,126040,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,o. mistretta w/ c. mistretta,,,north america,200.0,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,2008-05-20,2021-11-03T11:54:56.893609+00:00,0.30434782608695654,,,,,,4f28c5ddc055f94e0d47719f4ef60bdb5b67f0d1,saxifragaceae,,"['geopoint_datum_error', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.26535, 'lon': -118.18515}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,"rincon red box rd w fork of the san gabriel river, n slope of monrovia pk; san gabriel mtns",,,,,,,1150.0,,daea4754-f083-4585-80ac-fd0b05cb29eb,saxifragales,tracheophyta,"['d7540872-1c53-48ac-a617-2d0739eadcbd\\\\daea4754-f083-4585-80ac-fd0b05cb29eb', 'urn:uuid:54101f4d-a7df-49ae-83cb-19890339b058', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\141221']",3136,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera caespitosa,caespitosa,141,california,3032649,accepted,species,,cbb91428-f6f9-401e-9330-98e884e278a4,2008-5-20,,,,Heuchera caespitosa,-118.18515,34.26535
,,preservedspecimen,,heuchera caespitosa,ucr0048370,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,r.g. swinney,,,north america,,united states,usa,san bernardino,7ddf754f-d193-4cc9-b351-99906754a03b,1994-04-30,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,9a6104ed6b91b4988ed096b6c8be425b599f4b0a,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.19972, 'lon': -117.65778}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"west fork stoddard canyon, c. 550 m east of stoddard flats and 85 m ne of cucamonga truck trail (fs road 1n35)",,,,c3d4a7c7-89c5-420f-97e2-9dd0c295c401,,,1341.0,,ucr-bps-182472,saxifragales,tracheophyta,"['urn:uuid:ef882add-0da5-4b95-a334-f76ddad6911a', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1601753', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-182472']",2814,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,120,california,3032649,accepted,species,,9216899c-6cc1-425e-837e-c8d0e523acdb,1994-4-30,,,,Heuchera caespitosa,-117.65778,34.19972
,,preservedspecimen,,heuchera caespitosa,ucr0048363,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,r.g. swinney,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1998-10-03,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,99f0fdd410f27c36fc3d544ea46fbc932e869d24,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.29944, 'lon': -117.67417}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"upper fish fork san gabriel river, c. 1/2 mile east (upstream) from upper fish fork campground, tributary from n side of san antonio ridge",,,,663484c0-5ea2-47cb-a534-a3ded4fbefff,,,1939.0,,ucr-bps-190045,saxifragales,tracheophyta,"['urn:uuid:e2d5138e-11b7-4414-b3cf-3d16947cc5cd', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-190045', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1609389']",6995,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,276,california,3032649,accepted,species,,77fdde4a-95d4-4155-be6f-62932283a4f0,1998-10-3,,,,Heuchera caespitosa,-117.67417,34.29944
,,preservedspecimen,,heuchera caespitosa,ucr0048368,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,r.g. swinney,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,2011-06-20,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,c70d293a891a18c652e5592b8ba3b8c9989481a7,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.31833, 'lon': -117.84806}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"southeast margin of crystal lake, 10-30 meters from water line",,,,43e25f6c-5782-4476-8fc9-f0be1a9c5a51,,,1692.0,,ucr-bps-271966,saxifragales,tracheophyta,"['urn:uuid:f71cd10a-b3ea-43ea-b694-f81e5cbece54', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1688106', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-271966']",15213,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,171,california,3032649,accepted,species,,4b678765-c0c4-4a8f-8b6c-f3e7614fc9ee,2011-6-20,,,,Heuchera caespitosa,-117.84806,34.31833
,,preservedspecimen,,heuchera caespitosa,ucr0048374,magnoliopsida,,3818c5b4-b6a4-11e8-b408-001a64db2964,,r.g. swinney,,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1997-04-25,2022-03-11T04:17:45.652829+00:00,0.2898550724637681,,,,,,2dc01d58db4d16afd7ba0d1ac213352308fcf22f,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.28833, 'lon': -117.71222}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,ucr,,,plantae,,,,,,,"at peak of iron mountain, 4-5 air miles nw of mt. baldy village",,,,c217d864-6aad-42c0-bcd6-3bd2fe71639b,,,2405.0,,ucr-bps-181109,saxifragales,tracheophyta,"['ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\ucr-bps-181109', 'ba042ffa-8175-4a47-8eb1-08b4d6319ccf\\\\1600285', 'urn:uuid:77612c19-3cb8-47f7-926c-81e660a58812']",5508,ba042ffa-8175-4a47-8eb1-08b4d6319ccf,heuchera caespitosa,caespitosa,115,california,3032649,accepted,species,,7b3d8705-7f13-48aa-b061-3ed5d83eb285,1997-4-25,,,,Heuchera caespitosa,-117.71222,34.28833
,,preservedspecimen,,heuchera caespitosa,81149,magnoliopsida,,3818e0aa-b6a4-11e8-b408-001a64db2964,,dick smith,,,north america,5000.0,united states,usa,santa barbara,7ddf754f-d193-4cc9-b351-99906754a03b,1971-07-15,2021-12-17T12:41:00.916583+00:00,0.2898550724637681,,,,,,21b799be0d4e530fb99777f6abc8a8792fd61cb0,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.7237, 'lon': -119.6576}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sbbg,,,plantae,,,,,,,san rafael mtns: upper sisquoc river,,,,,,,,,9cb47756-816a-471d-be13-40dc04b518ea,saxifragales,tracheophyta,"['urn:uuid:5ef9fe79-4914-47ac-a93e-9a00f97465e2', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\110526', 'd7540872-1c53-48ac-a617-2d0739eadcbd\\\\9cb47756-816a-471d-be13-40dc04b518ea']",,d7540872-1c53-48ac-a617-2d0739eadcbd,heuchera caespitosa,caespitosa,196,california,3032649,accepted,species,,f0758257-e9d7-4374-8b57-fb34bee3e0f1,1971-7-15,,,,Heuchera caespitosa,-119.6576,34.7237
,,preservedspecimen,,heuchera caespitosa,,magnoliopsida,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,"rimo bacigalupi; g.t. robbins, l.r. heckard",,,north america,,united states,usa,los angeles,7ddf754f-d193-4cc9-b351-99906754a03b,1953-06-15,2022-03-11T04:19:19.137588+00:00,0.2898550724637681,,,,,,4d3af573210190b3f903caacc8d94206a8a210a9,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 34.35068, 'lon': -118.25724}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sd,,,plantae,,,,,,,"road following crest of mendenhall ridge, 9 miles east of its start; between little tujunga and pacoima canyons, angeles national forest, san gabriel mountains",,,,,,,1493.0,,62928fd6-8064-47bf-b2aa-40cc811fadbd,saxifragales,tracheophyta,"['d82fa49b-915e-4aa8-acc6-51df3d431884\\\\62928fd6-8064-47bf-b2aa-40cc811fadbd', 'd82fa49b-915e-4aa8-acc6-51df3d431884\\\\{62928fd6-8064-47bf-b2aa-40cc811fadbd}', 'd82fa49b-915e-4aa8-acc6-51df3d431884\\\\545237', 'urn:uuid:49897ee7-e482-4cce-bffc-78406201b2e3']",4200,d82fa49b-915e-4aa8-acc6-51df3d431884,heuchera caespitosa,caespitosa,166,california,3032649,accepted,species,,a7abad1a-7a20-4dfa-82bf-3731416cb6ba,6/15/1953,,,,Heuchera caespitosa,-118.25724,34.35068
,,preservedspecimen,,heuchera caespitosa,dav395251,magnoliopsida,,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,,r.g. swinney,,,north america,1000.0,united states,usa,los angeles county,7ddf754f-d193-4cc9-b351-99906754a03b,1998-08-13,2022-03-11T04:21:25.522819+00:00,0.30434782608695654,,,,,,60ed2b5f2bebaf8f07d8e74b5eea703c1f88ced0,saxifragaceae,,"['geopoint_datum_missing', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 34.28833, 'lon': -117.71333}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,dav,,,plantae,,,,,,,"los angeles county: san gabriel mtns., summit of iron mountain.",,,,9a88e87f-e17f-4ae3-8361-657be70f7972,,,2427.0,,fff00025-717f-4c73-8c72-f2e4de09f3b9,saxifragales,tracheophyta,"['urn:uuid:fff00025-717f-4c73-8c72-f2e4de09f3b9', 'b9ab58cf-785e-44a7-a873-1966e14a6715\\\\fff00025-717f-4c73-8c72-f2e4de09f3b9', 'b9ab58cf-785e-44a7-a873-1966e14a6715\\\\1406164']",6740,b9ab58cf-785e-44a7-a873-1966e14a6715,heuchera caespitosa,caespitosa,225,california,3032649,accepted,species,,8a2ef8f9-e753-4a82-ab3d-c4bceea0d237,13 aug 1998,,,,Heuchera caespitosa,-117.71333,34.28833
