associatedsequences,barcodeValue,basisOfRecord,bed,canonicalName,catalogNumber,class,collectionCode,collectionID,collectionName,recordedBy,vernacularName,commonnames,continent,coordinateUncertaintyInMeters,country,isoCountryCode,county,datasetID,eventDate,dateModified,dataQualityScore,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,etag,family,fieldNumber,flags,formation,genus,geologicalContextID,geoPoint,group,hasImage,hasMedia,higherClassification,highestBiostratigraphicZone,individualCount,infraspecificEpithet,institutionCode,institutionID,institutionName,kingdom,latestAgeOrHighestStage,latestEonOrHighestEonothem,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,lithostratigraphicTerms,locality,lowestBiostratigraphicZone,maximumDepthInMeters,maximumElevationInMeters,mediarecords,member,minimumDepthInMeters,minimumElevationInMeters,municipality,occurrenceID,order,phylum,recordIds,recordNumber,recordset,scientificName,specificEpithet,startDayOfYear,stateProvince,taxonID,taxonomicStatus,taxonRank,typeStatus,uuid,verbatimEventDate,verbatimLocality,version,waterBody,species_name,x,y
,,preservedspecimen,,heuchera merriamii,102816,magnoliopsida,herb,,,w. j. ferlatte,,,north america,,united states,usa,siskiyou co.,7ddf754f-d193-4cc9-b351-99906754a03b,1966-06-22,2021-07-27T11:52:57.039575+00:00,0.2318840579710145,,,,,,b63c265990773d7c615e1983028e59a468cd60a9,saxifragaceae,,"['geopoint_datum_missing', 'dwc_country_replaced', 'dwc_multimedia_added', 'gbif_reference_added', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'dwc_datasetid_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_continent_added', 'dwc_parentnameusageid_added', 'dwc_phylum_replaced', 'dwc_taxonid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_order_added', 'dwc_class_added']",,heuchera,,"{'lat': 35.043, 'lon': -116.295}",,true,true,plantae | dicots | saxifragaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"josephine lake basin. t37n, r9w, sec. 31.",,,,00c6b6f7-36a9-4ce8-9db1-ec636338c731,,,,,3b54059a-3781-40c7-be24-e121fad89767,saxifragales,tracheophyta,"['f1cf8457-237e-487a-9d13-5de7d81b9de4\\\\3b54059a-3781-40c7-be24-e121fad89767', 'f1cf8457-237e-487a-9d13-5de7d81b9de4\\\\urn:catalog:usf:herb:102816']",82,f1cf8457-237e-487a-9d13-5de7d81b9de4,heuchera merriamii,merriamii,173,california,3032662,accepted,species,,6e964958-ffef-41a9-8bb8-75bc2a09e8b0,,"josephine lake basin. t37n, r9w, sec. 31.",,,Heuchera merriamii,-116.295,35.043
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,k.t. stillman,,,north america,800.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1976-08-07,2021-11-03T11:57:37.545250+00:00,0.2753623188405797,,,,,,84747d409eff8dcbcb0756c5da2f099bd9c7759d,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.577932, 'lon': -123.194996}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,"marble mtn. wilderness area, trail to marble valley guard station",,,,,,,,,af0d1368-87f3-42c6-8bac-47470216e991,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1816713', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\af0d1368-87f3-42c6-8bac-47470216e991', 'urn:uuid:af0d1368-87f3-42c6-8bac-47470216e991']",361,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,220,california,3032662,accepted,species,,1433f897-ba17-47c0-ad50-4cd1f4c92435,7 aug 1976,,,,Heuchera merriamii,-123.194996,41.577932
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,0945030a-f625-4b95-9f48-e5cb7d6eb879,,darley f. howe,,,north america,2500.0,united states,usa,del norte,7ddf754f-d193-4cc9-b351-99906754a03b,1963-08-05,2022-03-11T04:19:19.137588+00:00,0.30434782608695654,,,,,,bd97a5d898fea5323ddf244019f27415f7d515b3,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.89174, 'lon': -123.64272}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,sd,,,plantae,,,,,,,"8.5 mi s of calif-ore line, sanger peak., siskiyou national forest",,,,,,,1768.0,,683a8180-9f91-4dcc-8a15-892db7019e12,saxifragales,tracheophyta,"['d82fa49b-915e-4aa8-acc6-51df3d431884\\\\683a8180-9f91-4dcc-8a15-892db7019e12', 'd82fa49b-915e-4aa8-acc6-51df3d431884\\\\545239', 'd82fa49b-915e-4aa8-acc6-51df3d431884\\\\{683a8180-9f91-4dcc-8a15-892db7019e12}', 'urn:uuid:e08c14bc-1419-4d16-aa6c-db171ca2e6c3']",3693,d82fa49b-915e-4aa8-acc6-51df3d431884,heuchera merriamii,merriamii,217,california,3032662,accepted,species,,795c4ee6-2a35-4d25-bd5c-5d160927522e,8/5/1963,,,,Heuchera merriamii,-123.64272,41.89174
,,preservedspecimen,,heuchera merriamii,dav395253,magnoliopsida,,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,,k. f. mawdsley,,,north america,335.0,united states,usa,siskiyou county,7ddf754f-d193-4cc9-b351-99906754a03b,1996-07-10,2022-03-11T04:21:25.522819+00:00,0.30434782608695654,,,,,,c052f934e143e56ea28b6bb0b4770019d14133b5,saxifragaceae,,"['gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.221523848196384, 'lon': -122.37242956148842}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,dav,,,plantae,,,,,,,"california, siskiyou county. little castle lake, t 39n r 4w, nw 1/4 of section 19, seven lakes basin 7.5 topo. elevation 5572.",,,,03a66872-a1ff-4476-a5a2-861fa02d17b1,,,,,ucd13286,saxifragales,tracheophyta,"['b9ab58cf-785e-44a7-a873-1966e14a6715\\\\ucd13286', 'urn:uuid:9d250e5a-3bba-4e12-99de-81c394a9d49b', 'b9ab58cf-785e-44a7-a873-1966e14a6715\\\\1299170']",17c,b9ab58cf-785e-44a7-a873-1966e14a6715,heuchera merriamii,merriamii,192,california,3032662,accepted,species,,cf6bfb2d-0f39-42f0-a3e8-c975a6f5480b,10 jul 1996,,,,Heuchera merriamii,-122.37242956148842,41.221523848196384
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,j.o. sawyer,,,north america,350.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1969-08-01,2021-12-17T12:41:24.809845+00:00,0.2898550724637681,,,,,,4313ffd66076ee4193f344492a60353bdd4c1d65,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.311567, 'lon': -122.945021}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,se facing slope above duck lake creek,,,,,,,1951.0,,06b9ea10-bc4c-424d-a9a0-82230df32c1a,saxifragales,tracheophyta,"['urn:uuid:06b9ea10-bc4c-424d-a9a0-82230df32c1a', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1773660', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\06b9ea10-bc4c-424d-a9a0-82230df32c1a']",1685,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,213,california,3032662,accepted,species,,e78906da-7dcc-4309-bb18-bb3fef12a5df,1 aug 1969,,,,Heuchera merriamii,-122.945021,41.311567
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,william j. ferlatte,,,north america,400.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1967-08-23,2021-11-03T11:57:37.545250+00:00,0.2898550724637681,,,,,,b5e604055eafa237d1785794734eabf7dfd0e258,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.012579, 'lon': -122.907972}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,head of kidd creek.,,,,,,,2134.0,,f9fe7b7e-400a-4d81-a6df-1147e8792808,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\f9fe7b7e-400a-4d81-a6df-1147e8792808', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1810451', 'urn:uuid:f9fe7b7e-400a-4d81-a6df-1147e8792808']",1093,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,235,california,3032662,accepted,species,,b53fcccf-11da-4a7b-b8da-6d49430f8e77,23 aug 1967,,,,Heuchera merriamii,-122.907972,41.012579
,,preservedspecimen,,heuchera merriamii,chsc099585,magnoliopsida,vascularplants,6a942843-3cb1-4643-a475-24df2d2ba49f,,l. p. janeway,,,north america,,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,2008-07-22,2021-11-03T11:59:35.529164+00:00,0.30434782608695654,,,,,,8bdd570ce45dd0fa3b8898e78608f0902d1c8fe7,saxifragaceae,,"['geopoint_datum_error', 'dwc_multimedia_added', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.219444, 'lon': -122.379444}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,chsc,,,plantae,,,,,,,"klamath ranges. between the trinity mountains, castle crags, and the eddys; narrow ridge between hart lake and little castle lake. growing in rocky cracks in very steep north-facing granite outcrop. t39n r04w s19 sw1/4 of sw1/4 usgs quadrangle: seven lakes basin 1:24,000",,,,27136bab-19d4-416d-99d8-22fa7945ea5a,,,1871.0,,ea569133-a250-4c69-9a97-4f01c3d96ef7,saxifragales,tracheophyta,"['urn:uuid:ea569133-a250-4c69-9a97-4f01c3d96ef7', '71bf994a-3af5-484d-983b-b146aa1512d1\\\\2153602', '71bf994a-3af5-484d-983b-b146aa1512d1\\\\ea569133-a250-4c69-9a97-4f01c3d96ef7']",9447,71bf994a-3af5-484d-983b-b146aa1512d1,heuchera merriamii,merriamii,204,california,3032662,accepted,species,,c486892e-f097-49a6-b4f4-0b5d32f28b6d,07/22/2008,,,,Heuchera merriamii,-122.379444,41.219444
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,j.o. sawyer,,,north america,969.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1977-07-06,2021-12-17T12:41:24.809845+00:00,0.2753623188405797,,,,,,8a4d6198b497f2c53f90b49dfed005b4313d1d2c,saxifragaceae,,"['geopoint_datum_missing', 'dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.286638, 'lon': -122.935413}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,behind s sugar lake,,,,,,,1982.0,,a8270279-0ae1-488c-8c9a-19b82b8c8cd2,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1805004', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\a8270279-0ae1-488c-8c9a-19b82b8c8cd2', 'urn:uuid:a8270279-0ae1-488c-8c9a-19b82b8c8cd2']",3036,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,187,california,3032662,accepted,species,,42f8424b-09b0-4c5f-a56a-eb41a65ba825,6 jul 1977,,,,Heuchera merriamii,-122.935413,41.286638
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,william j. ferlatte,,,north america,500.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1966-08-05,2021-11-03T11:57:37.545250+00:00,0.2898550724637681,,,,,,ca23edef52069007526bfb472b359aae87def777,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.037672, 'lon': -122.968688}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,n side of caribou mtn.,,,,,,,1982.0,,c7eb6a14-d52e-443f-9070-2ebbbd5553c6,saxifragales,tracheophyta,"['urn:uuid:c7eb6a14-d52e-443f-9070-2ebbbd5553c6', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1792817', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\c7eb6a14-d52e-443f-9070-2ebbbd5553c6']",331,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,217,california,3032662,accepted,species,,a92235c2-caa3-4cc6-91a5-2fdc162200a2,5 aug 1966,,,,Heuchera merriamii,-122.968688,41.037672
,,preservedspecimen,,heuchera merriamii,rsa0063200,magnoliopsida,pom,3818e1d3-b6a4-11e8-b408-001a64db2964,,louis c. wheeler,,,north america,1200.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1934-08-02,2022-01-11T02:46:27.708845+00:00,0.30434782608695654,,,,,,5398afd62da7b6fa178b74723426a60ccb66c1b3,saxifragaceae,,"['geopoint_datum_missing', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'gbif_reference_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_taxonomicstatus_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.93796, 'lon': -122.957984}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,rsa,,,plantae,,,,,,,head of jaynes canyon. siskiyou mtns.,,,,,,,2043.0,,95c700c2-2d4b-4e15-a4fa-c3178d8df8a0,saxifragales,tracheophyta,"['a4e6033a-d1eb-46d3-869d-7c0328f09aa7\\\\1028078', 'urn:uuid:8c8665df-a0db-4c1f-8a72-20499e3dbc7d', 'a4e6033a-d1eb-46d3-869d-7c0328f09aa7\\\\18581608', 'a4e6033a-d1eb-46d3-869d-7c0328f09aa7\\\\95c700c2-2d4b-4e15-a4fa-c3178d8df8a0', 'urn:uuid:f47bb745-3211-48f6-b58f-37ac61d059b5']",3012,a4e6033a-d1eb-46d3-869d-7c0328f09aa7,heuchera merriamii,merriamii,214,california,3032662,accepted,species,,9d55b05f-330b-42b3-976d-1b81fd5c9542,,,,,Heuchera merriamii,-122.957984,41.93796
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,jennifer whipple,,,north america,600.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1976-07-08,2021-11-03T11:57:37.545250+00:00,0.2898550724637681,,,,,,098f9b03897e153bfa93db90443744b121b93cd2,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_parentnameusageid_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added']",,heuchera,,"{'lat': 41.344209, 'lon': -122.486892}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,klamath mtns.: n to ne facing steep granite bluff above dobkins lake.,,,,,,,2317.0,,a6546820-0067-479d-8e43-6a9e7c9f0daf,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\a6546820-0067-479d-8e43-6a9e7c9f0daf', 'urn:uuid:a6546820-0067-479d-8e43-6a9e7c9f0daf', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1827762']",1361,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,190,california,3032662,accepted,species,,e456f609-4cec-476e-85d2-6d28ab6f493e,8 jul 1976,,,,Heuchera merriamii,-122.486892,41.344209
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,d.l. goforth,,,north america,500.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1979-07-19,2021-11-03T11:57:37.545250+00:00,0.2898550724637681,,,,,,2d89b503acfdf2a26cd156fd78f75d49eb85c327,saxifragaceae,,"['dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.015731, 'lon': -122.974357}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,"trinity alps wild area, caribou lakes basin, .5 mi. s of upper lake",,,,,,,2226.0,,ecaa446c-13d7-4211-80d4-b09d2f263d61,saxifragales,tracheophyta,"['244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\ecaa446c-13d7-4211-80d4-b09d2f263d61', 'urn:uuid:ecaa446c-13d7-4211-80d4-b09d2f263d61', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1805171']",272,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,200,california,3032662,accepted,species,,c5b68607-83e3-4eff-a424-f9e0e38daf7e,19 jul 1979,,,,Heuchera merriamii,-122.974357,41.015731
,,preservedspecimen,,heuchera merriamii,dav352051,magnoliopsida,herbarium,cc54a5fd-2e20-4ea6-8871-b2af436d9de3,,collector unknown,,,north america,,united states,usa,siskiyou county,7ddf754f-d193-4cc9-b351-99906754a03b,1970-00-00,2021-11-03T11:58:27.759087+00:00,0.2608695652173913,,,,,,7861a8d2f604398b94fde8d857298a7975f0d030,saxifragaceae,,"['geopoint_datum_missing', 'geopoint_low_precision', 'dwc_multimedia_added', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.23, 'lon': -122.38}",,true,true,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,dav,,,plantae,,,,,,,siskiyou county: castle lake. [elevation a general measurement provided by dr. charles goldman for entire project; coordinates added by label maker],,,,25ad42f3-a44c-4f0a-83a6-8f9bbdd41736,,,1585.0,,e4d384c4-7983-4304-be7b-36ef473c0dcd,saxifragales,tracheophyta,"['b9ab58cf-785e-44a7-a873-1966e14a6715\\\\e4d384c4-7983-4304-be7b-36ef473c0dcd', 'b9ab58cf-785e-44a7-a873-1966e14a6715\\\\3845008', 'urn:uuid:e4d384c4-7983-4304-be7b-36ef473c0dcd']",1451,b9ab58cf-785e-44a7-a873-1966e14a6715,heuchera merriamii,merriamii,,california,3032662,accepted,species,,7c62a02c-3cae-47cb-b040-e88678a091cd,1970,,,,Heuchera merriamii,-122.38,41.23
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,m.a. baker,,,north america,,united states,usa,humboldt,7ddf754f-d193-4cc9-b351-99906754a03b,1980-07-23,2021-11-03T11:57:37.545250+00:00,0.2608695652173913,,,,,,ac1d98af462356a61f3c08ecfa802c58382d67e6,saxifragaceae,,"['geopoint_datum_missing', 'dwc_family_replaced', 'dwc_multimedia_added', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_continent_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.27861111, 'lon': -123.4527778}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,near orleans mtn.,,,,,,,1859.0,,94e130ad-0daa-4b3b-a938-ba8183fb4194,saxifragales,tracheophyta,"['urn:uuid:94e130ad-0daa-4b3b-a938-ba8183fb4194', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1814064', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\94e130ad-0daa-4b3b-a938-ba8183fb4194']",3176,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,205,california,3032662,accepted,species,,2673f4c8-443b-497e-aafa-20259b532f6a,23 jul 1980,,,,Heuchera merriamii,-123.4527778,41.27861111
,,preservedspecimen,,heuchera merriamii,,magnoliopsida,,eaef47cb-6ed3-4439-b974-f05e4f65165e,,j.o. sawyer,,,north america,969.0,united states,usa,siskiyou,7ddf754f-d193-4cc9-b351-99906754a03b,1969-08-04,2021-12-17T12:41:24.809845+00:00,0.2753623188405797,,,,,,5f9cb73c63b5245cf0793ed6b77fe2bf548f5099,saxifragaceae,,"['geopoint_datum_missing', 'dwc_family_replaced', 'gbif_reference_added', 'dwc_taxonid_replaced', 'dwc_taxonrank_replaced', 'dwc_continent_added', 'dwc_taxonomicstatus_added', 'gbif_genericname_added', 'gbif_taxon_corrected', 'dwc_scientificnameauthorship_replaced', 'dwc_multimedia_added', 'dwc_datasetid_added', 'idigbio_isocountrycode_added', 'gbif_vernacularname_added', 'gbif_canonicalname_added', 'dwc_parentnameusageid_added']",,heuchera,,"{'lat': 41.272191, 'lon': -122.934907}",,false,false,organism|plantae|viridiplantae|streptophyta|embryophyta|tracheophyta|spermatophytina|magnoliopsida|myrothamnanae|saxifragales|saxifragaceae|heuchera,,,,hsc,,,plantae,,,,,,,slope sw of south sugar lake,,,,,,,2195.0,,dcc58e61-780a-4e76-b6c3-5f928977d15a,saxifragales,tracheophyta,"['urn:uuid:dcc58e61-780a-4e76-b6c3-5f928977d15a', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\1786064', '244ee82a-438c-4e77-a2ce-4e2af9ddbe4d\\\\dcc58e61-780a-4e76-b6c3-5f928977d15a']",1873,244ee82a-438c-4e77-a2ce-4e2af9ddbe4d,heuchera merriamii,merriamii,216,california,3032662,accepted,species,,683188a2-5f29-4f4d-af71-defd1b73ad85,4 aug 1969,,,,Heuchera merriamii,-122.934907,41.272191
