gbifID,abstract,accessRights,accrualMethod,accrualPeriodicity,accrualPolicy,alternative,audience,available,bibliographicCitation,conformsTo,contributor,coverage,created,creator,date,dateAccepted,dateCopyrighted,dateSubmitted,description,educationLevel,extent,format,hasFormat,hasPart,hasVersion,identifier,instructionalMethod,isFormatOf,isPartOf,isReferencedBy,isReplacedBy,isRequiredBy,isVersionOf,issued,language,license,mediator,medium,modified,provenance,publisher,references,relation,replaces,requires,rights,rightsHolder,source,spatial,subject,tableOfContents,temporal,title,type,valid,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,degreeOfEstablishment,pathway,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,associatedOccurrences,associatedReferences,associatedSequences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,species_name,x,y
3320760467,,,,,,,,,,,,,,,,,,,,,,,,,,4496197,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4496197,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,ab3edfc9-062b-4a5f-8ed9-215898d49fe1,,,Gail Newton,,,,,,,Fruits Only,,,,,,PRESENT,,,,,,,35976,,,,,,,,,,,,1980-07-15T00:00:00,,197,,1980,7,15,7/15/1980,Herbaceous; Forb Vegetation; Rocky Hillside; Herb Cover: 11 - 25%; Slope Position: Upper Third; Vertical Slope Shape: Convex; Horizontal Slope Shape: Convex; Soil Origin: Colluvial; Substrate: Sedimentary & Metasedimentary; Soil Texture: Very Gravelly; Soil Type: DEADWOOD FAMILY-EVERETT FAMILY DEEP EXTREMELY GRAVELLY-ROCK OUTCROP ASSOCIATION,,,,,,,,,,,,,,US,California,Humboldt,,Local landmark: Sims Mountain. Pilot Creek Quad.,,1311 m,,,,,,,40.743917,-123.602889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gail Newton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:32.447Z,1311.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:32.447Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.12_1,Humboldt,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-123.602889,40.743917
3320758913,,,,,,,,,,,,,,,,,,,,,,,,,,4525634,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4525634,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,90840d75-5516-43f3-a98e-a1e6d761a417,,,G.L. Clifton,,,,,,,,,,,,,PRESENT,,,,,,,30319,,,,,,,,,,,,1971-08-18T00:00:00,,230,,1971,8,18,8/18/1971,Cliff or Bluff Side,,,,,,,,,,,,,,US,California,Tuolumne,,Local landmark: Deadman Creek. Sonora Pass Quad.,,2834 m,,,,,,,38.324694,-119.654778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.L. Clifton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:31.873Z,2834.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:31.873Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.55_1,Tuolumne,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-119.654778,38.324694
3320757888,,,,,,,,,,,,,,,,,,,,,,,,,,4501930,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4501930,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,2a0da27f-e01d-4478-a039-028a8d34bc4b,,,G.L. Clifton,,,,,,,Fruits Only,,,,,,PRESENT,,,,,,,61940,,,,,,,,,,,,1984-09-11T00:00:00,,255,,1984,9,11,9/11/1984,Rock Outcrops; Slope Position: Lower Third; Vertical Slope Shape: Smooth; Horizontal Slope Shape: Concave; Soil Origin: Colluvial; Substrate: Undifferentiated,,,,,,,,,,,,,,US,California,Sierra,,Local landmark: Bellevue. La Porte Quad.,,1444 m,,,,,,,39.713361,-120.931639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.L. Clifton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:31.484Z,1444.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:31.484Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.46_1,Sierra,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-120.931639,39.713361
3320757637,,,,,,,,,,,,,,,,,,,,,,,,,,4511372,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4511372,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,6605e346-5685-4971-b71a-44e513e028b5,,,Marc Baker,,,,,,,Flowers Only,,,,,,PRESENT,,,,,,,38106,,,,,,,,,,,,1980-07-31T00:00:00,,213,,1980,7,31,7/31/1980,Chaparral; Mainly Evergreen Scrub; Rock Outcrops; Herb Cover: 11 - 25%; Slope Position: Ridge Top; Vertical Slope Shape: Smooth; Horizontal Slope Shape: Convex; Soil Origin: Residual; Substrate: Granite Diorite; Soil Texture: Very Gravelly; Soil Type: ROCK OTUCROP DIORITIC,,,,,,,,,,,,,,US,California,Del Norte,,Local landmark: Prescott Mountain. Dillon Mt Quad.,,1707 m,,,,,,,41.738806,-123.674944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gail Newton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:31.389Z,1707.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:31.389Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.47_1,Siskiyou,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-123.674944,41.738806
3320757521,,,,,,,,,,,,,,,,,,,,,,,,,,4501802,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4501802,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,ace1245a-7e6c-44b3-863f-d5fa1d3162e8,,,Marc Baker,,,,,,,Budding Only,,,,,,PRESENT,,,,,,,37216,,,,,,,,,,,,1980-06-25T00:00:00,,177,,1980,6,25,6/25/1980,Chaparral; Mainly Evergreen Scrub; Rock Outcrops; Herb Cover: 26 - 50%; Slope Position: Ridge Top; Vertical Slope Shape: Smooth; Horizontal Slope Shape: Smooth; Soil Origin: Residual; Substrate: Serpentine; Soil Texture: Very Cobbly; Soil Type: EVERETT FAMILY DEEP EXTREMELY GRAVELLY-DEADWOOD FAMILY ASSOCIATION,,,,,,,,,,,,,,US,California,Trinity,,Local landmark: Castle Rock. Willow Creek Quad.,,1436 m,,,,,,,40.758472,-123.504389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marc Baker,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:31.326Z,1436.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:31.326Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.53_1,Trinity,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-123.504389,40.758472
3320755786,,,,,,,,,,,,,,,,,,,,,,,,,,4486157,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4486157,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,eebd3e75-387a-4c88-875b-01a087fa31de,,,G.L. Clifton,,,,,,,,,,,,,PRESENT,,,,,,,5298,,,,,,,,,,,,1971-06-26T00:00:00,,177,,1971,6,26,6/26/1971,Cliff or Bluff Side; Soil Origin: Colluvial; Soil Texture: Loamy Sand,,,,,,,,,,,,,,US,California,Plumas,,Local landmark: Keddie. Greenville Quad.,,945 m,,,,,,,40.016667,-120.966667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.L. Clifton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:30.087Z,945.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:30.087Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.32_1,Plumas,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-120.966667,40.016667
3320755732,,,,,,,,,,,,,,,,,,,,,,,,,,4511658,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4511658,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,35896186-7d31-4c8a-863a-b919c494f9a9,,,Clifton And Griswold,,,,,,,Vegetative,,,,,,PRESENT,,,,,,,25783,,,,,,,,,,,,1979-07-30T00:00:00,,211,,1979,7,30,7/30/1979,Ridge Top; Slope Position: Ridge Top; Vertical Slope Shape: Convex; Horizontal Slope Shape: Convex; Soil Origin: Residual; Substrate: Basalt; Soil Texture: Boulders,,,,,,,,,,,,,,US,California,Del Norte,,Local landmark: Sawtooth Mountain. Dillon Mt Quad.,,1707 m,,,,,,,41.611472,-123.710944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walter Overton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:30.082Z,1707.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:30.082Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.8_1,Del Norte,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-123.710944,41.611472
3320752467,,,,,,,,,,,,,,,,,,,,,,,,,,4491385,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4491385,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,22899b01-1e3e-42d0-a762-0a42644ec7f0,,,Griswold & Butler,,,,,,,Fruits Only,,,,,,PRESENT,,,,,,,25179,,,,,,,,,,,,1979-07-12T00:00:00,,193,,1979,7,12,7/12/1979,Cliff or Bluff Side; Slope Position: Middle Third; Vertical Slope Shape: Smooth; Horizontal Slope Shape: Concave; Soil Origin: Colluvial; Substrate: Basalt; Soil Texture: Boulders,,,,,,,,,,,,,,US,California,Humboldt,,Local landmark: Cedar Creek. Ironside Mt Quad.,,1158 m,,,,,,,40.943806,-123.481444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.L. Clifton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:28.912Z,1158.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:28.912Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.12_1,Humboldt,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-123.481444,40.943806
3320751016,,,,,,,,,,,,,,,,,,,,,,,,,,4501494,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4501494,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,0566299b-3698-46d5-aee7-ccc1cb042b77,,,Clifton And Griswold,,,,,,,Flowers and Fruits,,,,,,PRESENT,,,,,,,20981,,,,,,,,,,,,1979-06-22T00:00:00,,173,,1979,6,22,6/22/1979,Cliff or Bluff Side; Slope Position: Upper Third; Vertical Slope Shape: Smooth; Horizontal Slope Shape: Concave; Soil Origin: Colluvial; Substrate: Igneous and Metaigneous; Soil Texture: Boulders,,,,,,,,,,,,,,US,California,Del Norte,,Local landmark: Bear Basin. Preston Peak Quad.,,1433 m,,,,,,,41.809417,-123.725139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.L. Clifton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:28.422Z,1433.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:28.422Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.8_1,Del Norte,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-123.725139,41.809417
3320749249,,,,,,,,,,,,,,,,,,,,,,,,,,4495687,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4495687,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,5522e43a-0830-4402-a8f0-9da70991dcfc,,,Clifton And Griswold,,,,,,,Flowers Only,,,,,,PRESENT,,,,,,,21004,,,,,,,,,,,,1979-06-22T00:00:00,,173,,1979,6,22,6/22/1979,Mountain or Hillside Slopes; Slope Position: Upper Third; Vertical Slope Shape: Smooth; Horizontal Slope Shape: Smooth; Soil Origin: Colluvial; Substrate: Granite Diorite; Soil Texture: Boulders,,,,,,,,,,,,,,US,California,Del Norte,,Local landmark: Bear Basin. Preston Peak Quad.,,1295 m,,,,,,,41.81225,-123.70025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G.L. Clifton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:27.783Z,1295.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:27.783Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.8_1,Del Norte,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-123.70025,41.81225
3320748078,,,,,,,,,,,,,,,,,,,,,,,,,,4495725,,,,,,,,,,CC_BY_NC_4_0,,,2022-02-09T13:11:03Z,,,https://cch2.org/portal/collections/individual/index.php?occid=4495725,,,,http://creativecommons.org/licenses/by-nc/4.0/,,,,,,,,,,,3818ca8b-b6a4-11e8-b408-001a64db2964,,PUA,,,,PRESERVED_SPECIMEN,,,,1f469eef-e927-4881-b1d9-3e9c014f7e9f,,,Overton And Butler,,,,,,,Fruits Only,,,,,,PRESENT,,,,,,,25504,,,,,,,,,,,,1979-07-25T00:00:00,,206,,1979,7,25,7/25/1979,Rock Outcrops; Slope Position: Upper Third; Vertical Slope Shape: Smooth; Horizontal Slope Shape: Convex; Soil Origin: Residual; Substrate: Sandstone; Soil Texture: Very Cobbly,,,,,,,,,,,,,,US,California,Humboldt,,Local landmark: Sims Mountain. Pilot Creek Quad.,,1295 m,,,,,,,40.743917,-123.602139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Walter Overton,,,,,,48435,,,,,,,,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,,,,,,,Organism|Plantae|Viridiplantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Saxifragaceae|Heuchera|Heuchera micrantha,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,,Heuchera,Heuchera,,,micrantha,erubescens,,VARIETY,var.,,,ACCEPTED,,,677aece2-a65b-4b78-b391-0f2e21a2b7ed,US,2022-05-02T15:38:27.371Z,1295.0,,,,,,GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY,,true,false,3755405,3755405,6,7707728,220,7219248,2402,3032645,,8365087,Heuchera micrantha,Heuchera micrantha var. erubescens (A.Br. & Bouché) Rosend.,Heuchera micrantha var. erubescens,,DWC_ARCHIVE,2022-05-02T15:38:27.371Z,2022-05-02T15:36:49.533Z,false,,USA,United States,USA.5_1,California,USA.5.12_1,Humboldt,,,,Heuchera micrantha var. erubescens (a.br. & bouché) rosend.,-123.602139,40.743917
